tower_id,tower_name,region,network_type,capacity_date,total_bandwidth_gbps,used_bandwidth_gbps,available_bandwidth_gbps,utilization_pct,equipment_status,last_maintenance_date,next_scheduled_maintenance,expected_growth_pct,upgrade_recommended,estimated_capacity_exhaustion_date
TWR_0169,Cubic3 Node 169,Oceania,4G,2025-01-15,118.5,58.9,59.6,49.7,Active,2024-08-01,2025-04-01,23.9,True,2025-10-08
TWR_0170,Cubic3 Node 170,Europe & MENA,4G,2025-01-15,102.8,43.3,59.5,42.1,Active,2024-10-28,2025-08-10,11.5,False,2026-05-28
TWR_0171,Cubic3 Node 171,Europe & MENA,4G,2025-01-15,216.2,188.5,27.7,87.2,Active,2024-09-13,2025-03-26,18.8,True,2026-09-09
TWR_0172,Cubic3 Node 172,India & Middle East,4G,2025-01-15,214.9,93.2,121.7,43.4,Degraded,2024-09-10,2025-07-14,17.9,False,2025-12-15
TWR_0173,Cubic3 Node 173,Europe & MENA,5G,2025-01-15,139.4,117.3,22.1,84.1,Degraded,2024-12-10,2025-05-11,16.2,True,2025-10-28
TWR_0174,Cubic3 Node 174,North America,Edge Node,2025-01-15,135.3,71.6,63.7,52.9,Degraded,2024-11-08,2025-06-30,13.2,False,2026-04-01
TWR_0175,Cubic3 Node 175,North America,4G,2025-01-15,150.9,87.1,63.8,57.7,Active,2024-10-02,2025-03-14,21.8,True,2026-11-29
TWR_0176,Cubic3 Node 176,Latin America,5G,2025-01-15,198.7,169.8,28.9,85.5,Active,2024-09-14,2025-06-12,13.9,True,2026-12-04
TWR_0177,Cubic3 Node 177,India & Middle East,4G,2025-01-15,191.7,126.3,65.4,65.9,Active,2024-12-03,2025-03-27,12.9,False,2026-09-04
TWR_0178,Cubic3 Node 178,Latin America,5G,2025-01-15,135.4,71.7,63.7,53.0,Active,2024-12-09,2025-04-11,15.2,False,2026-09-15
TWR_0179,Cubic3 Node 179,North America,5G,2025-01-15,163.7,80.5,83.2,49.2,Degraded,2024-09-01,2025-06-22,20.7,True,2026-06-16
TWR_0180,Cubic3 Node 180,Oceania,5G,2025-01-15,115.9,98.6,17.3,85.1,Active,2024-08-18,2025-06-03,25.1,True,2025-11-21
TWR_0181,Cubic3 Node 181,North America,4G,2025-01-15,217.8,171.1,46.7,78.6,Degraded,2024-09-21,2025-03-11,21.3,True,2026-07-03
TWR_0182,Cubic3 Node 182,Asia-Pacific,5G,2025-01-15,118.7,102.1,16.6,86.0,Active,2024-09-13,2025-04-16,12.0,True,2026-03-22
TWR_0183,Cubic3 Node 183,Asia-Pacific,4G,2025-01-15,215.3,122.6,92.7,56.9,Active,2024-11-23,2025-07-24,16.4,False,2025-12-17
TWR_0184,Cubic3 Node 184,Asia-Pacific,4G,2025-01-15,196.4,149.1,47.3,75.9,Degraded,2024-11-15,2025-06-13,21.7,True,2026-08-08
TWR_0185,Cubic3 Node 185,Latin America,4G,2025-01-15,162.7,123.0,39.7,75.6,Degraded,2024-12-08,2025-05-17,10.4,False,2025-09-24
TWR_0186,Cubic3 Node 186,North America,5G,2025-01-15,110.3,65.6,44.7,59.5,Active,2024-10-07,2025-07-05,22.2,True,2026-12-25
TWR_0187,Cubic3 Node 187,North America,5G,2025-01-15,173.6,133.5,40.1,76.9,Active,2024-09-20,2025-05-22,10.2,False,2026-02-03
TWR_0188,Cubic3 Node 188,Latin America,Edge Node,2025-01-15,94.6,80.0,14.6,84.6,Active,2024-07-24,2025-05-23,11.6,True,2026-01-18
TWR_0189,Cubic3 Node 189,Latin America,5G,2025-01-15,156.8,85.1,71.7,54.3,Active,2024-09-28,2025-03-26,20.8,True,2025-11-27
TWR_0190,Cubic3 Node 190,Europe & MENA,Edge Node,2025-01-15,204.2,167.2,37.0,81.9,Active,2024-11-21,2025-05-19,23.9,True,2026-01-20
TWR_0191,Cubic3 Node 191,Asia-Pacific,5G,2025-01-15,164.0,131.4,32.6,80.1,Active,2024-09-13,2025-04-08,8.6,True,2026-08-09
TWR_0192,Cubic3 Node 192,Latin America,5G,2025-01-15,159.0,95.3,63.7,59.9,Active,2024-08-27,2025-05-20,24.9,True,2026-03-11
TWR_0193,Cubic3 Node 193,Asia-Pacific,Edge Node,2025-01-15,195.8,103.3,92.5,52.8,Degraded,2024-10-09,2025-07-23,23.0,True,2026-03-29
TWR_0194,Cubic3 Node 194,Latin America,4G,2025-01-15,106.1,82.8,23.3,78.0,Active,2024-12-13,2025-03-06,17.9,False,2026-03-09
TWR_0195,Cubic3 Node 195,North America,5G,2025-01-15,130.9,99.2,31.7,75.8,Degraded,2024-08-21,2025-05-11,21.3,True,2026-04-28
TWR_0196,Cubic3 Node 196,Latin America,5G,2025-01-15,154.5,110.9,43.6,71.8,Active,2024-07-19,2025-06-04,15.1,False,2026-04-17
TWR_0197,Cubic3 Node 197,Oceania,Edge Node,2025-01-15,122.1,104.1,18.0,85.3,Active,2024-09-04,2025-06-06,19.7,True,2026-01-15
TWR_0198,Cubic3 Node 198,Europe & MENA,4G,2025-01-15,115.3,86.3,29.0,74.8,Active,2024-10-24,2025-06-10,20.7,True,2026-12-04
TWR_0199,Cubic3 Node 199,Oceania,5G,2025-01-15,82.1,59.9,22.2,73.0,Degraded,2024-09-24,2025-03-17,15.2,False,2025-09-23
TWR_0200,Cubic3 Node 200,Asia-Pacific,4G,2025-01-15,99.6,67.4,32.2,67.7,Active,2024-09-11,2025-07-17,15.2,False,2026-06-10
TWR_0201,Cubic3 Node 201,North America,4G,2025-01-15,86.3,74.4,11.9,86.2,Degraded,2024-09-14,2025-06-27,19.8,True,2025-11-30
TWR_0202,Cubic3 Node 202,Europe & MENA,5G,2025-01-15,110.5,66.0,44.5,59.7,Degraded,2024-08-05,2025-07-10,12.9,False,2026-03-10
TWR_0203,Cubic3 Node 203,Asia-Pacific,4G,2025-01-15,112.5,64.3,48.2,57.2,Active,2024-11-25,2025-07-11,25.7,True,2026-10-18
TWR_0204,Cubic3 Node 204,Latin America,4G,2025-01-15,188.1,90.6,97.5,48.2,Degraded,2024-12-01,2025-04-04,16.5,False,2026-11-17
TWR_0205,Cubic3 Node 205,India & Middle East,5G,2025-01-15,140.0,77.8,62.2,55.6,Active,2024-11-06,2025-03-04,15.6,False,2026-10-29
TWR_0206,Cubic3 Node 206,Europe & MENA,4G,2025-01-15,166.9,107.0,59.9,64.1,Active,2024-09-26,2025-07-19,22.4,True,2025-11-06
TWR_0207,Cubic3 Node 207,Oceania,Edge Node,2025-01-15,159.0,81.2,77.8,51.1,Active,2024-07-31,2025-08-06,18.0,False,2026-09-09
TWR_0208,Cubic3 Node 208,North America,5G,2025-01-15,210.2,132.6,77.6,63.1,Active,2024-07-29,2025-04-02,13.0,False,2026-03-19
TWR_0209,Cubic3 Node 209,Asia-Pacific,5G,2025-01-15,121.0,94.8,26.2,78.3,Active,2024-11-01,2025-05-03,19.9,True,2026-05-08
TWR_0210,Cubic3 Node 210,India & Middle East,4G,2025-01-15,108.9,95.0,13.9,87.2,Active,2024-11-15,2025-05-25,23.7,True,2026-02-03
TWR_0211,Cubic3 Node 211,Europe & MENA,Edge Node,2025-01-15,199.2,174.9,24.3,87.8,Degraded,2024-12-02,2025-03-30,21.6,True,2026-05-02
TWR_0212,Cubic3 Node 212,Asia-Pacific,Edge Node,2025-01-15,219.4,133.1,86.3,60.7,Active,2024-08-02,2025-05-09,10.4,False,2026-11-13
TWR_0213,Cubic3 Node 213,Latin America,Edge Node,2025-01-15,100.9,83.3,17.6,82.6,Degraded,2024-09-10,2025-05-06,21.5,True,2026-04-18
TWR_0214,Cubic3 Node 214,North America,Edge Node,2025-01-15,194.4,115.3,79.1,59.3,Degraded,2024-10-29,2025-07-16,9.7,False,2025-11-21
TWR_0215,Cubic3 Node 215,Europe & MENA,4G,2025-01-15,117.2,66.3,50.9,56.6,Degraded,2024-07-29,2025-07-10,25.1,True,2025-11-22
TWR_0216,Cubic3 Node 216,India & Middle East,5G,2025-01-15,90.0,75.4,14.6,83.8,Active,2024-12-06,2025-03-14,20.5,True,2025-11-14
TWR_0217,Cubic3 Node 217,Asia-Pacific,4G,2025-01-15,125.2,74.9,50.3,59.8,Active,2024-08-01,2025-04-23,8.9,False,2025-12-28
TWR_0218,Cubic3 Node 218,North America,5G,2025-01-15,174.2,150.1,24.1,86.2,Active,2024-11-12,2025-04-18,25.5,True,2025-11-23
TWR_0219,Cubic3 Node 219,Latin America,5G,2025-01-15,108.9,92.9,16.0,85.3,Active,2024-11-08,2025-08-09,21.4,True,2025-12-06
TWR_0220,Cubic3 Node 220,Latin America,5G,2025-01-15,180.7,82.0,98.7,45.4,Active,2024-09-18,2025-04-15,21.3,True,2026-03-23
TWR_0221,Cubic3 Node 221,Latin America,5G,2025-01-15,176.6,114.0,62.6,64.6,Degraded,2024-09-12,2025-06-07,22.0,True,2026-05-10
TWR_0222,Cubic3 Node 222,Europe & MENA,Edge Node,2025-01-15,206.2,132.2,74.0,64.1,Degraded,2024-11-29,2025-07-30,9.7,False,2026-08-12
TWR_0223,Cubic3 Node 223,India & Middle East,Edge Node,2025-01-15,178.9,102.3,76.6,57.2,Active,2024-12-12,2025-05-08,12.9,False,2025-11-10
TWR_0224,Cubic3 Node 224,India & Middle East,5G,2025-01-15,207.5,118.3,89.2,57.0,Active,2024-12-05,2025-04-20,21.1,True,2026-09-28
TWR_0225,Cubic3 Node 225,North America,4G,2025-01-15,184.3,117.5,66.8,63.8,Active,2024-07-24,2025-04-25,15.2,False,2026-05-13
TWR_0226,Cubic3 Node 226,Europe & MENA,Edge Node,2025-01-15,124.2,54.0,70.2,43.5,Active,2024-09-20,2025-06-14,10.8,False,2026-07-29
TWR_0227,Cubic3 Node 227,North America,Edge Node,2025-01-15,188.7,90.9,97.8,48.2,Degraded,2024-07-28,2025-07-17,19.7,False,2026-04-19
TWR_0228,Cubic3 Node 228,Oceania,4G,2025-01-15,128.7,78.6,50.1,61.1,Active,2024-09-14,2025-04-27,8.7,False,2026-02-22
TWR_0229,Cubic3 Node 229,Latin America,5G,2025-01-15,124.7,99.7,25.0,80.0,Active,2024-11-27,2025-03-31,20.2,True,2026-01-30
TWR_0230,Cubic3 Node 230,Oceania,5G,2025-01-15,198.3,153.2,45.1,77.3,Active,2024-08-20,2025-06-20,12.4,False,2026-07-19
TWR_0231,Cubic3 Node 231,Oceania,5G,2025-01-15,155.3,92.3,63.0,59.4,Active,2024-11-23,2025-07-25,24.9,True,2026-07-27
TWR_0232,Cubic3 Node 232,Asia-Pacific,5G,2025-01-15,99.8,57.0,42.8,57.1,Active,2024-07-26,2025-05-11,20.2,True,2026-07-26
TWR_0233,Cubic3 Node 233,Latin America,4G,2025-01-15,109.8,54.2,55.6,49.4,Active,2024-10-03,2025-07-31,16.4,False,2026-11-01
TWR_0234,Cubic3 Node 234,Oceania,5G,2025-01-15,106.9,52.4,54.5,49.0,Active,2024-11-09,2025-03-14,22.8,True,2025-12-03
TWR_0235,Cubic3 Node 235,Latin America,5G,2025-01-15,113.2,48.5,64.7,42.8,Active,2024-11-24,2025-05-17,21.4,True,2026-07-11
TWR_0236,Cubic3 Node 236,Latin America,4G,2025-01-15,102.1,49.7,52.4,48.7,Active,2024-12-10,2025-04-10,16.4,False,2025-09-24
TWR_0237,Cubic3 Node 237,India & Middle East,Edge Node,2025-01-15,213.0,156.3,56.7,73.4,Active,2024-09-04,2025-06-03,20.1,True,2026-08-18
TWR_0238,Cubic3 Node 238,North America,Edge Node,2025-01-15,168.7,77.3,91.4,45.8,Active,2024-10-20,2025-06-09,12.4,False,2026-10-01
TWR_0239,Cubic3 Node 239,North America,5G,2025-01-15,91.2,42.5,48.7,46.6,Active,2024-10-26,2025-08-04,24.9,True,2026-11-08
TWR_0240,Cubic3 Node 240,Latin America,4G,2025-01-15,198.9,138.0,60.9,69.4,Degraded,2024-11-02,2025-04-09,24.2,True,2026-04-13
TWR_0241,Cubic3 Node 241,Oceania,4G,2025-01-15,176.7,116.1,60.6,65.7,Active,2024-10-22,2025-04-04,14.0,False,2025-12-07
TWR_0242,Cubic3 Node 242,Oceania,Edge Node,2025-01-15,208.2,93.8,114.4,45.1,Active,2024-11-12,2025-06-05,11.2,False,2026-08-13
TWR_0243,Cubic3 Node 243,Oceania,Edge Node,2025-01-15,202.6,101.8,100.8,50.2,Active,2024-10-03,2025-03-16,20.3,True,2026-07-07
TWR_0244,Cubic3 Node 244,North America,5G,2025-01-15,212.7,177.8,34.9,83.6,Active,2024-11-02,2025-05-30,15.8,True,2026-04-23
TWR_0245,Cubic3 Node 245,Oceania,Edge Node,2025-01-15,190.1,97.5,92.6,51.3,Active,2024-08-17,2025-04-25,18.5,False,2025-11-11
TWR_0246,Cubic3 Node 246,Asia-Pacific,5G,2025-01-15,117.4,102.4,15.0,87.2,Active,2024-10-19,2025-07-22,25.6,True,2026-01-25
TWR_0247,Cubic3 Node 247,India & Middle East,4G,2025-01-15,209.4,159.4,50.0,76.1,Active,2024-09-17,2025-03-07,13.2,False,2026-08-24
TWR_0248,Cubic3 Node 248,Latin America,5G,2025-01-15,120.6,98.5,22.1,81.7,Degraded,2024-12-09,2025-06-25,9.2,True,2026-01-13
TWR_0249,Cubic3 Node 249,North America,5G,2025-01-15,211.9,179.3,32.6,84.6,Active,2024-09-26,2025-05-21,19.5,True,2026-06-13
TWR_0250,Cubic3 Node 250,India & Middle East,Edge Node,2025-01-15,115.9,53.2,62.7,45.9,Active,2024-07-19,2025-06-01,9.0,False,2026-05-11
TWR_0251,Cubic3 Node 251,India & Middle East,5G,2025-01-15,107.9,52.2,55.7,48.4,Active,2024-07-31,2025-06-07,25.1,True,2025-10-05
TWR_0252,Cubic3 Node 252,India & Middle East,4G,2025-01-15,146.2,94.3,51.9,64.5,Degraded,2024-08-07,2025-06-13,18.7,False,2026-12-07
TWR_0253,Cubic3 Node 253,Asia-Pacific,5G,2025-01-15,103.7,66.8,36.9,64.4,Active,2024-10-22,2025-07-30,13.9,False,2026-05-25
TWR_0254,Cubic3 Node 254,Latin America,Edge Node,2025-01-15,131.0,64.9,66.1,49.5,Active,2024-11-25,2025-07-31,11.4,False,2026-04-27
TWR_0255,Cubic3 Node 255,Latin America,Edge Node,2025-01-15,143.6,88.4,55.2,61.6,Active,2024-09-16,2025-07-22,14.7,False,2026-01-26
TWR_0256,Cubic3 Node 256,Latin America,4G,2025-01-15,200.2,165.0,35.2,82.4,Active,2024-08-22,2025-04-30,20.3,True,2025-12-17
TWR_0257,Cubic3 Node 257,Latin America,4G,2025-01-15,134.4,75.5,58.9,56.2,Active,2024-12-14,2025-07-01,18.4,False,2025-11-07
TWR_0258,Cubic3 Node 258,North America,5G,2025-01-15,130.0,60.1,69.9,46.2,Degraded,2024-12-09,2025-06-08,14.6,False,2026-01-09
TWR_0259,Cubic3 Node 259,India & Middle East,4G,2025-01-15,148.9,96.1,52.8,64.5,Active,2024-12-03,2025-06-04,19.2,False,2025-11-07
TWR_0260,Cubic3 Node 260,Europe & MENA,5G,2025-01-15,154.1,103.5,50.6,67.2,Active,2024-12-08,2025-03-29,9.8,False,2026-01-11
TWR_0261,Cubic3 Node 261,Oceania,4G,2025-01-15,100.7,48.2,52.5,47.9,Active,2024-09-06,2025-04-11,12.4,False,2026-09-05
TWR_0262,Cubic3 Node 262,Oceania,5G,2025-01-15,182.4,89.8,92.6,49.2,Active,2024-10-08,2025-05-20,16.9,False,2026-11-03
TWR_0263,Cubic3 Node 263,Latin America,5G,2025-01-15,177.0,136.3,40.7,77.0,Degraded,2024-08-27,2025-04-18,14.4,False,2026-06-26
TWR_0264,Cubic3 Node 264,India & Middle East,Edge Node,2025-01-15,168.1,107.9,60.2,64.2,Active,2024-08-02,2025-06-25,22.1,True,2025-12-28
TWR_0265,Cubic3 Node 265,Asia-Pacific,5G,2025-01-15,146.6,96.7,49.9,66.0,Degraded,2024-12-05,2025-03-13,11.9,False,2025-10-18
TWR_0266,Cubic3 Node 266,Oceania,5G,2025-01-15,93.1,76.9,16.2,82.6,Active,2024-08-11,2025-05-16,8.9,True,2026-08-22
TWR_0267,Cubic3 Node 267,Asia-Pacific,Edge Node,2025-01-15,117.2,62.4,54.8,53.2,Active,2024-08-12,2025-07-05,13.4,False,2026-06-21
TWR_0268,Cubic3 Node 268,Europe & MENA,Edge Node,2025-01-15,185.4,113.8,71.6,61.4,Active,2024-10-07,2025-04-06,13.3,False,2026-06-02
TWR_0269,Cubic3 Node 269,Europe & MENA,5G,2025-01-15,134.7,112.6,22.1,83.6,Active,2024-07-27,2025-05-30,14.5,True,2025-11-17
TWR_0270,Cubic3 Node 270,India & Middle East,Edge Node,2025-01-15,180.4,120.1,60.3,66.6,Active,2024-08-20,2025-07-23,9.8,False,2026-12-26
TWR_0271,Cubic3 Node 271,Latin America,Edge Node,2025-01-15,143.0,77.5,65.5,54.2,Active,2024-07-25,2025-03-10,11.6,False,2026-06-28
TWR_0272,Cubic3 Node 272,North America,Edge Node,2025-01-15,92.4,75.9,16.5,82.1,Active,2024-09-15,2025-03-25,20.8,True,2026-03-10
TWR_0273,Cubic3 Node 273,Latin America,Edge Node,2025-01-15,140.0,63.8,76.2,45.6,Active,2024-08-07,2025-07-16,12.5,False,2026-10-11
TWR_0274,Cubic3 Node 274,Asia-Pacific,5G,2025-01-15,150.5,103.8,46.7,69.0,Active,2024-11-01,2025-06-04,13.8,False,2026-08-29
TWR_0275,Cubic3 Node 275,Latin America,5G,2025-01-15,211.7,106.7,105.0,50.4,Degraded,2024-08-18,2025-07-11,12.5,False,2026-05-28
TWR_0276,Cubic3 Node 276,India & Middle East,Edge Node,2025-01-15,95.5,57.7,37.8,60.4,Degraded,2024-08-09,2025-08-08,12.8,False,2026-05-06
TWR_0277,Cubic3 Node 277,India & Middle East,Edge Node,2025-01-15,170.0,98.9,71.1,58.2,Degraded,2024-11-26,2025-03-22,14.4,False,2025-10-18
TWR_0278,Cubic3 Node 278,Europe & MENA,Edge Node,2025-01-15,99.2,79.2,20.0,79.8,Active,2024-08-21,2025-04-20,19.3,True,2026-06-15
TWR_0279,Cubic3 Node 279,India & Middle East,Edge Node,2025-01-15,111.3,61.6,49.7,55.3,Active,2024-08-14,2025-05-11,12.0,False,2026-08-05
TWR_0280,Cubic3 Node 280,Oceania,4G,2025-01-15,84.6,67.9,16.7,80.3,Active,2024-09-01,2025-07-27,8.2,True,2025-12-17
TWR_0281,Cubic3 Node 281,Asia-Pacific,4G,2025-01-15,111.5,60.3,51.2,54.1,Active,2024-10-27,2025-04-26,9.9,False,2026-10-16
TWR_0282,Cubic3 Node 282,Latin America,4G,2025-01-15,93.8,57.0,36.8,60.8,Degraded,2024-08-28,2025-08-06,10.1,False,2026-05-18
TWR_0283,Cubic3 Node 283,India & Middle East,5G,2025-01-15,90.5,65.6,24.9,72.5,Degraded,2024-08-08,2025-06-08,23.8,True,2026-06-07
TWR_0284,Cubic3 Node 284,Europe & MENA,5G,2025-01-15,95.5,60.2,35.3,63.0,Active,2024-11-05,2025-03-12,23.7,True,2026-01-21
TWR_0285,Cubic3 Node 285,Asia-Pacific,Edge Node,2025-01-15,147.7,64.2,83.5,43.5,Active,2024-11-16,2025-07-30,9.7,False,2026-03-17
TWR_0286,Cubic3 Node 286,North America,5G,2025-01-15,216.2,138.6,77.6,64.1,Active,2024-07-25,2025-06-11,22.6,True,2026-04-24
TWR_0287,Cubic3 Node 287,Asia-Pacific,4G,2025-01-15,147.7,121.8,25.9,82.5,Active,2024-12-15,2025-07-20,21.7,True,2026-11-27
TWR_0288,Cubic3 Node 288,North America,5G,2025-01-15,137.1,63.2,73.9,46.1,Active,2024-11-25,2025-06-24,10.7,False,2026-06-15
TWR_0289,Cubic3 Node 289,Asia-Pacific,4G,2025-01-15,166.7,90.6,76.1,54.3,Degraded,2024-09-17,2025-06-13,16.4,False,2026-07-19
TWR_0290,Cubic3 Node 290,Latin America,5G,2025-01-15,193.0,109.5,83.5,56.7,Active,2024-08-20,2025-05-12,23.9,True,2026-07-31
TWR_0291,Cubic3 Node 291,India & Middle East,Edge Node,2025-01-15,93.6,72.8,20.8,77.8,Degraded,2024-09-08,2025-06-03,23.5,True,2026-11-05
TWR_0292,Cubic3 Node 292,Europe & MENA,Edge Node,2025-01-15,106.0,68.6,37.4,64.7,Degraded,2024-10-05,2025-06-20,16.0,False,2025-11-03
TWR_0293,Cubic3 Node 293,India & Middle East,Edge Node,2025-01-15,130.8,111.0,19.8,84.9,Active,2024-09-05,2025-05-19,20.5,True,2026-09-11
TWR_0294,Cubic3 Node 294,North America,Edge Node,2025-01-15,92.4,73.7,18.7,79.8,Degraded,2024-08-03,2025-06-03,20.0,True,2026-09-19
TWR_0295,Cubic3 Node 295,Latin America,5G,2025-01-15,152.2,95.4,56.8,62.7,Degraded,2024-09-15,2025-07-25,14.3,False,2026-01-03
TWR_0296,Cubic3 Node 296,Europe & MENA,5G,2025-01-15,155.7,134.7,21.0,86.5,Degraded,2024-11-08,2025-07-13,20.2,True,2026-01-07
TWR_0297,Cubic3 Node 297,North America,4G,2025-01-15,207.5,134.9,72.6,65.0,Degraded,2024-10-18,2025-04-30,15.0,False,2025-12-10
TWR_0298,Cubic3 Node 298,Oceania,4G,2025-01-15,188.0,124.4,63.6,66.2,Degraded,2024-11-13,2025-05-06,12.8,False,2026-10-12
TWR_0299,Cubic3 Node 299,Latin America,4G,2025-01-15,103.0,61.8,41.2,60.0,Active,2024-08-23,2025-05-29,9.7,False,2025-10-10
TWR_0300,Cubic3 Node 300,North America,5G,2025-01-15,140.6,118.6,22.0,84.4,Degraded,2024-07-26,2025-04-14,13.5,True,2026-11-26
TWR_0301,Cubic3 Node 301,North America,Edge Node,2025-01-15,219.8,155.4,64.4,70.7,Active,2024-08-01,2025-07-13,17.2,False,2025-10-11
TWR_0302,Cubic3 Node 302,Europe & MENA,Edge Node,2025-01-15,197.1,142.2,54.9,72.1,Degraded,2024-09-17,2025-04-12,10.1,False,2025-11-04
TWR_0303,Cubic3 Node 303,Europe & MENA,Edge Node,2025-01-15,165.4,123.0,42.4,74.4,Degraded,2024-10-12,2025-05-27,21.8,True,2026-11-19
TWR_0304,Cubic3 Node 304,Asia-Pacific,4G,2025-01-15,211.0,180.7,30.3,85.6,Active,2024-09-22,2025-08-05,10.6,True,2026-12-20
TWR_0305,Cubic3 Node 305,Asia-Pacific,Edge Node,2025-01-15,144.7,122.0,22.7,84.3,Active,2024-10-12,2025-03-25,23.7,True,2026-03-06
TWR_0306,Cubic3 Node 306,Asia-Pacific,5G,2025-01-15,92.8,51.6,41.2,55.6,Active,2024-11-26,2025-06-19,8.9,False,2026-05-07
TWR_0307,Cubic3 Node 307,India & Middle East,5G,2025-01-15,156.6,95.0,61.6,60.7,Active,2024-12-08,2025-08-08,23.9,True,2026-09-30
TWR_0308,Cubic3 Node 308,Asia-Pacific,4G,2025-01-15,107.4,93.5,13.9,87.1,Degraded,2024-09-28,2025-04-26,24.0,True,2026-03-05
TWR_0309,Cubic3 Node 309,India & Middle East,4G,2025-01-15,169.9,147.5,22.4,86.8,Active,2024-07-28,2025-05-08,16.3,True,2025-09-15
TWR_0310,Cubic3 Node 310,Latin America,Edge Node,2025-01-15,165.1,76.4,88.7,46.3,Degraded,2024-09-14,2025-05-09,10.9,False,2026-06-15
TWR_0311,Cubic3 Node 311,Latin America,5G,2025-01-15,109.7,72.9,36.8,66.5,Degraded,2024-11-17,2025-06-22,24.9,True,2025-11-20
TWR_0312,Cubic3 Node 312,Latin America,5G,2025-01-15,191.3,132.2,59.1,69.1,Active,2024-09-28,2025-08-01,20.1,True,2025-10-21
TWR_0313,Cubic3 Node 313,Europe & MENA,4G,2025-01-15,114.6,100.1,14.5,87.3,Degraded,2024-10-19,2025-07-06,22.6,True,2026-11-15
TWR_0314,Cubic3 Node 314,Oceania,5G,2025-01-15,204.8,137.3,67.5,67.0,Active,2024-07-21,2025-04-22,15.2,False,2026-02-13
TWR_0315,Cubic3 Node 315,Europe & MENA,Edge Node,2025-01-15,91.9,40.6,51.3,44.2,Active,2024-12-08,2025-03-06,20.8,True,2025-12-15
TWR_0316,Cubic3 Node 316,Europe & MENA,5G,2025-01-15,198.5,155.9,42.6,78.5,Degraded,2024-12-01,2025-03-30,24.3,True,2026-02-13
TWR_0317,Cubic3 Node 317,Europe & MENA,5G,2025-01-15,166.2,79.6,86.6,47.9,Active,2024-10-01,2025-03-31,20.0,False,2026-08-18
TWR_0318,Cubic3 Node 318,North America,Edge Node,2025-01-15,167.8,147.3,20.5,87.8,Degraded,2024-10-04,2025-06-12,8.1,True,2026-10-15
TWR_0319,Cubic3 Node 319,Oceania,5G,2025-01-15,109.5,68.5,41.0,62.6,Degraded,2024-11-08,2025-07-31,21.6,True,2026-02-04
TWR_0320,Cubic3 Node 320,North America,4G,2025-01-15,90.8,76.3,14.5,84.0,Degraded,2024-12-03,2025-08-03,21.5,True,2026-06-12
TWR_0321,Cubic3 Node 321,North America,5G,2025-01-15,127.7,100.4,27.3,78.6,Active,2024-10-05,2025-07-26,10.8,True,2025-11-01
TWR_0322,Cubic3 Node 322,Oceania,5G,2025-01-15,150.9,95.0,55.9,63.0,Degraded,2024-08-01,2025-06-14,21.6,True,2026-03-07
TWR_0323,Cubic3 Node 323,Latin America,Edge Node,2025-01-15,80.2,39.6,40.6,49.4,Active,2024-10-12,2025-05-09,12.1,False,2026-06-19
TWR_0324,Cubic3 Node 324,India & Middle East,4G,2025-01-15,124.1,99.6,24.5,80.3,Degraded,2024-07-25,2025-07-18,17.2,True,2026-12-30
TWR_0325,Cubic3 Node 325,India & Middle East,Edge Node,2025-01-15,163.0,73.2,89.8,44.9,Active,2024-07-22,2025-07-04,8.9,False,2026-05-22
TWR_0326,Cubic3 Node 326,India & Middle East,5G,2025-01-15,143.0,60.3,82.7,42.2,Active,2024-11-14,2025-05-10,10.6,False,2026-11-17
TWR_0327,Cubic3 Node 327,Oceania,5G,2025-01-15,180.0,105.4,74.6,58.6,Active,2024-10-21,2025-06-07,15.6,False,2025-10-12
TWR_0328,Cubic3 Node 328,North America,5G,2025-01-15,115.1,68.9,46.2,59.9,Active,2024-10-12,2025-07-01,20.9,True,2025-11-21
TWR_0329,Cubic3 Node 329,North America,5G,2025-01-15,194.6,119.6,75.0,61.5,Degraded,2024-07-28,2025-05-22,19.0,False,2026-06-28
TWR_0330,Cubic3 Node 330,Latin America,5G,2025-01-15,144.8,115.5,29.3,79.8,Degraded,2024-09-06,2025-06-05,12.6,True,2026-08-14
TWR_0331,Cubic3 Node 331,Europe & MENA,5G,2025-01-15,108.4,89.9,18.5,82.9,Active,2024-09-13,2025-03-06,9.1,True,2025-09-28
TWR_0332,Cubic3 Node 332,Latin America,Edge Node,2025-01-15,145.1,94.8,50.3,65.3,Active,2024-09-10,2025-06-18,10.6,False,2026-10-06
TWR_0333,Cubic3 Node 333,Latin America,4G,2025-01-15,104.7,62.2,42.5,59.4,Active,2024-12-14,2025-06-23,22.5,True,2026-07-12
TWR_0334,Cubic3 Node 334,Asia-Pacific,5G,2025-01-15,128.3,91.4,36.9,71.2,Degraded,2024-10-16,2025-07-27,11.4,False,2026-10-02
TWR_0335,Cubic3 Node 335,Latin America,Edge Node,2025-01-15,102.1,89.3,12.8,87.5,Active,2024-08-15,2025-03-09,18.3,True,2025-11-09
TWR_0336,Cubic3 Node 336,Europe & MENA,5G,2025-01-15,183.9,158.1,25.8,86.0,Degraded,2024-11-23,2025-06-12,17.5,True,2026-05-14
TWR_0337,Cubic3 Node 337,Europe & MENA,4G,2025-01-15,125.8,90.2,35.6,71.7,Degraded,2024-12-11,2025-07-29,14.7,False,2026-02-12
TWR_0338,Cubic3 Node 338,India & Middle East,4G,2025-01-15,139.8,61.9,77.9,44.3,Active,2024-08-01,2025-05-02,23.7,True,2026-10-16
